starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 08 20:57:19 2013	1365447439	0	69	69	68
Mon Apr 08 20:57:23 2013	1365447443	0	69	69	52
Mon Apr 08 20:57:50 2013	1365447470	0	69	69	50
Mon Apr 08 20:57:33 2013	1365447453	0	69	69	31
Mon Apr 08 20:57:26 2013	1365447446	0	69	69	54
Mon Apr 08 20:57:38 2013	1365447458	0	69	69	47
Mon Apr 08 20:57:36 2013	1365447456	0	69	69	36
Mon Apr 08 20:57:56 2013	1365447476	0	69	69	63
Mon Apr 08 20:57:14 2013	1365447434	0	69	69	36
Mon Apr 08 20:57:56 2013	1365447476	0	69	69	47
Mon Apr 08 20:57:17 2013	1365447437	0	69	69	68
Mon Apr 08 20:58:01 2013	1365447481	0	69	69	68
Mon Apr 08 20:58:00 2013	1365447480	0	69	69	51
Mon Apr 08 20:57:31 2013	1365447451	0	69	69	53
Mon Apr 08 20:58:03 2013	1365447483	0	69	69	48
Mon Apr 08 20:57:42 2013	1365447462	0	69	69	41
Mon Apr 08 20:57:12 2013	1365447432	0	69	69	68
Mon Apr 08 20:57:55 2013	1365447475	0	69	69	68
Mon Apr 08 20:57:07 2013	1365447427	0	69	69	64
Mon Apr 08 20:57:09 2013	1365447429	0	69	69	68
Mon Apr 08 20:57:27 2013	1365447447	0	69	69	48
Mon Apr 08 20:57:10 2013	1365447430	0	69	69	69
Mon Apr 08 20:57:10 2013	1365447430	0	69	69	69
Mon Apr 08 20:57:42 2013	1365447462	0	69	69	50
Mon Apr 08 20:57:19 2013	1365447439	0	69	69	58
Mon Apr 08 20:57:08 2013	1365447428	0	69	69	68
Mon Apr 08 20:57:55 2013	1365447475	0	69	69	38
Mon Apr 08 20:57:59 2013	1365447479	0	69	69	51
Mon Apr 08 20:57:56 2013	1365447476	0	69	70	50
Mon Apr 08 20:57:08 2013	1365447428	0	69	70	28
Mon Apr 08 20:57:16 2013	1365447436	0	69	70	63
Mon Apr 08 20:57:42 2013	1365447462	0	69	70	42
Mon Apr 08 20:57:11 2013	1365447431	0	70	70	66
Mon Apr 08 20:57:30 2013	1365447450	0	69	70	51
Mon Apr 08 20:57:45 2013	1365447465	3	66	70	41
Mon Apr 08 20:57:21 2013	1365447441	0	70	70	49
Mon Apr 08 20:57:57 2013	1365447477	0	69	70	42
Mon Apr 08 20:57:19 2013	1365447439	0	70	70	34
Mon Apr 08 20:57:09 2013	1365447429	0	70	70	41
Mon Apr 08 20:57:10 2013	1365447430	0	70	70	69
Mon Apr 08 20:57:18 2013	1365447438	0	69	70	57
Mon Apr 08 20:57:52 2013	1365447472	0	70	70	47
Mon Apr 08 20:57:27 2013	1365447447	0	70	70	47
Mon Apr 08 20:57:26 2013	1365447446	0	70	70	55
Mon Apr 08 20:57:21 2013	1365447441	0	70	70	32
Mon Apr 08 20:58:00 2013	1365447480	0	69	70	49
Mon Apr 08 20:57:54 2013	1365447474	0	70	70	40
Mon Apr 08 20:57:17 2013	1365447437	0	70	70	69
Mon Apr 08 20:57:36 2013	1365447456	0	70	70	42
Mon Apr 08 20:58:04 2013	1365447484	0	70	70	42
Mon Apr 08 20:57:11 2013	1365447431	0	70	70	40
Mon Apr 08 20:57:34 2013	1365447454	0	69	70	53
Mon Apr 08 20:57:08 2013	1365447428	0	70	70	68
Mon Apr 08 20:57:10 2013	1365447430	0	70	70	69
Mon Apr 08 20:57:21 2013	1365447441	0	70	70	48
Mon Apr 08 20:57:17 2013	1365447437	0	70	70	69
Mon Apr 08 20:57:29 2013	1365447449	0	70	70	51
Mon Apr 08 20:57:41 2013	1365447461	0	70	70	70
Mon Apr 08 20:57:14 2013	1365447434	0	70	70	24
Mon Apr 08 20:57:56 2013	1365447476	0	70	70	48
Mon Apr 08 20:57:38 2013	1365447458	0	70	70	46
Mon Apr 08 20:57:46 2013	1365447466	5	65	70	36
Mon Apr 08 20:57:22 2013	1365447442	0	70	70	50
Mon Apr 08 20:57:22 2013	1365447442	0	70	70	55
Mon Apr 08 20:57:25 2013	1365447445	0	70	70	52
Mon Apr 08 20:57:19 2013	1365447439	0	70	70	70
Mon Apr 08 20:57:55 2013	1365447475	0	70	70	44
Mon Apr 08 20:57:38 2013	1365447458	0	70	70	43
Mon Apr 08 20:57:50 2013	1365447470	0	70	70	36
Mon Apr 08 20:57:38 2013	1365447458	0	70	70	48
Mon Apr 08 20:57:12 2013	1365447432	0	70	70	69
Mon Apr 08 20:57:11 2013	1365447431	0	70	70	69
Mon Apr 08 20:57:21 2013	1365447441	0	70	70	50
Mon Apr 08 20:57:48 2013	1365447468	0	70	70	30
Mon Apr 08 20:58:03 2013	1365447483	0	70	70	48
Mon Apr 08 20:57:52 2013	1365447472	0	70	70	70
Mon Apr 08 20:57:59 2013	1365447479	0	70	70	45
Mon Apr 08 20:57:53 2013	1365447473	0	70	70	46
Mon Apr 08 20:57:28 2013	1365447448	0	70	70	52
Mon Apr 08 20:57:23 2013	1365447443	0	70	70	49
Mon Apr 08 20:57:27 2013	1365447447	0	70	70	52
Mon Apr 08 20:57:39 2013	1365447459	0	70	70	43
Mon Apr 08 20:57:56 2013	1365447476	0	70	70	37
Mon Apr 08 20:57:12 2013	1365447432	0	70	70	70
Mon Apr 08 20:57:09 2013	1365447429	0	70	70	12
Mon Apr 08 20:57:27 2013	1365447447	0	70	70	46
Mon Apr 08 20:57:31 2013	1365447451	0	70	70	50
Mon Apr 08 20:57:56 2013	1365447476	0	70	70	52
Mon Apr 08 20:57:35 2013	1365447455	0	70	70	53
Mon Apr 08 20:57:14 2013	1365447434	0	70	70	62
Mon Apr 08 20:57:18 2013	1365447438	0	70	70	70
Mon Apr 08 20:57:42 2013	1365447462	0	70	70	44
Mon Apr 08 20:57:38 2013	1365447458	0	70	70	49
Mon Apr 08 20:58:03 2013	1365447483	1	70	70	49
Mon Apr 08 20:57:56 2013	1365447476	0	70	70	43
Mon Apr 08 20:57:35 2013	1365447455	0	70	71	55
Mon Apr 08 20:57:48 2013	1365447468	0	70	71	55
Mon Apr 08 20:57:53 2013	1365447473	0	70	71	49
Mon Apr 08 20:57:57 2013	1365447477	1	70	71	51
Mon Apr 08 20:57:50 2013	1365447470	0	70	71	53
Mon Apr 08 20:57:42 2013	1365447462	0	70	71	47
Mon Apr 08 20:58:04 2013	1365447484	0	70	71	46
Mon Apr 08 20:57:21 2013	1365447441	0	70	71	49
Mon Apr 08 20:57:35 2013	1365447455	0	70	71	50
Mon Apr 08 20:57:19 2013	1365447439	0	70	71	63
Mon Apr 08 20:57:27 2013	1365447447	0	70	71	50
Mon Apr 08 20:57:50 2013	1365447470	0	71	71	45
Mon Apr 08 20:57:19 2013	1365447439	0	71	71	46
Mon Apr 08 20:57:16 2013	1365447436	0	71	71	69
Mon Apr 08 20:57:09 2013	1365447429	0	71	71	54
Mon Apr 08 20:57:24 2013	1365447444	0	71	71	53
Mon Apr 08 20:57:31 2013	1365447451	0	70	71	49
Mon Apr 08 20:58:01 2013	1365447481	0	71	71	70
Mon Apr 08 20:57:56 2013	1365447476	0	71	71	52
Mon Apr 08 20:57:12 2013	1365447432	0	71	71	70
Mon Apr 08 20:57:31 2013	1365447451	1	70	71	44
Mon Apr 08 20:57:17 2013	1365447437	0	71	71	70
Mon Apr 08 20:57:41 2013	1365447461	0	70	71	45
Mon Apr 08 20:57:59 2013	1365447479	0	71	71	51
Mon Apr 08 20:58:02 2013	1365447482	0	71	71	31
Mon Apr 08 20:57:38 2013	1365447458	0	71	71	52
Mon Apr 08 20:57:28 2013	1365447448	0	71	71	47
Mon Apr 08 20:57:37 2013	1365447457	0	71	71	36
Mon Apr 08 20:57:49 2013	1365447469	0	71	71	46
Mon Apr 08 20:57:19 2013	1365447439	0	71	71	55
Mon Apr 08 20:57:51 2013	1365447471	0	71	71	52
Mon Apr 08 20:57:37 2013	1365447457	1	70	71	38
Mon Apr 08 20:57:48 2013	1365447468	0	71	71	44
Mon Apr 08 20:57:28 2013	1365447448	0	71	71	46
Mon Apr 08 20:57:56 2013	1365447476	0	71	71	42
Mon Apr 08 20:57:18 2013	1365447438	0	71	71	70
Mon Apr 08 20:57:29 2013	1365447449	0	71	71	48
Mon Apr 08 20:57:11 2013	1365447431	0	71	71	71
Mon Apr 08 20:57:28 2013	1365447448	1	70	71	48
Mon Apr 08 20:57:26 2013	1365447446	0	71	71	52
Mon Apr 08 20:57:13 2013	1365447433	0	71	71	69
Mon Apr 08 20:57:28 2013	1365447448	0	71	71	49
Mon Apr 08 20:57:36 2013	1365447456	0	71	71	53
Mon Apr 08 20:57:50 2013	1365447470	0	71	71	54
Mon Apr 08 20:57:52 2013	1365447472	0	71	71	50
Mon Apr 08 20:57:52 2013	1365447472	0	71	71	47
Mon Apr 08 20:57:35 2013	1365447455	0	71	71	46
Mon Apr 08 20:58:05 2013	1365447485	0	71	71	29
Mon Apr 08 20:58:05 2013	1365447485	0	71	71	45
Mon Apr 08 20:57:42 2013	1365447462	0	71	71	41
Mon Apr 08 20:57:26 2013	1365447446	0	71	71	50
Mon Apr 08 20:57:35 2013	1365447455	0	71	71	52
Mon Apr 08 20:57:10 2013	1365447430	0	71	71	70
Mon Apr 08 20:57:19 2013	1365447439	0	71	71	43
Mon Apr 08 20:57:16 2013	1365447436	0	71	71	70
Mon Apr 08 20:57:59 2013	1365447479	1	71	71	49
Mon Apr 08 20:57:28 2013	1365447448	1	71	71	48
Mon Apr 08 20:57:52 2013	1365447472	0	71	71	52
Mon Apr 08 20:57:40 2013	1365447460	0	71	71	54
Mon Apr 08 20:57:56 2013	1365447476	0	71	71	55
Mon Apr 08 20:57:40 2013	1365447460	0	71	71	48
Mon Apr 08 20:57:21 2013	1365447441	0	71	71	56
Mon Apr 08 20:57:30 2013	1365447450	0	71	71	52
Mon Apr 08 20:57:23 2013	1365447443	0	71	71	52
Mon Apr 08 20:57:50 2013	1365447470	0	71	71	49
Mon Apr 08 20:57:59 2013	1365447479	0	71	71	49
Mon Apr 08 20:58:03 2013	1365447483	0	71	71	46
Mon Apr 08 20:57:34 2013	1365447454	0	71	71	52
Mon Apr 08 20:57:29 2013	1365447449	0	71	71	47
Mon Apr 08 20:57:16 2013	1365447436	0	71	71	70
Mon Apr 08 20:57:18 2013	1365447438	0	71	71	69
Mon Apr 08 20:57:59 2013	1365447479	0	71	71	54
Mon Apr 08 20:57:36 2013	1365447456	0	71	71	55
Mon Apr 08 20:57:16 2013	1365447436	0	71	71	66
Mon Apr 08 20:57:31 2013	1365447451	0	71	71	48
Mon Apr 08 20:57:23 2013	1365447443	0	71	71	48
Mon Apr 08 20:58:05 2013	1365447485	0	71	71	52
Mon Apr 08 20:57:51 2013	1365447471	1	70	71	51
Mon Apr 08 20:57:20 2013	1365447440	0	71	71	53
Mon Apr 08 20:57:12 2013	1365447432	0	71	72	71
Mon Apr 08 20:57:52 2013	1365447472	0	71	72	50
Mon Apr 08 20:57:34 2013	1365447454	0	71	72	52
Mon Apr 08 20:57:34 2013	1365447454	0	71	72	53
Mon Apr 08 20:57:09 2013	1365447429	0	71	72	70
Mon Apr 08 20:57:26 2013	1365447446	0	71	72	54
Mon Apr 08 20:58:00 2013	1365447480	0	71	72	47
Mon Apr 08 20:57:10 2013	1365447430	0	71	72	67
Mon Apr 08 20:57:27 2013	1365447447	0	71	72	53
Mon Apr 08 20:57:35 2013	1365447455	0	71	72	53
Mon Apr 08 20:57:51 2013	1365447471	0	71	72	63
Mon Apr 08 20:57:11 2013	1365447431	0	71	72	71
Mon Apr 08 20:57:18 2013	1365447438	0	71	72	65
Mon Apr 08 20:57:24 2013	1365447444	0	71	72	51
Mon Apr 08 20:57:23 2013	1365447443	0	71	72	46
Mon Apr 08 20:57:22 2013	1365447442	0	71	72	49
Mon Apr 08 20:57:52 2013	1365447472	0	71	72	47
Mon Apr 08 20:57:52 2013	1365447472	0	71	72	47
Mon Apr 08 20:57:17 2013	1365447437	0	72	72	66
Mon Apr 08 20:57:32 2013	1365447452	0	72	72	56
Mon Apr 08 20:57:42 2013	1365447462	0	72	72	45
Mon Apr 08 20:57:23 2013	1365447443	0	72	72	52
Mon Apr 08 20:57:27 2013	1365447447	0	72	72	52
Mon Apr 08 20:57:24 2013	1365447444	0	72	72	54
Mon Apr 08 20:57:12 2013	1365447432	0	72	72	70
Mon Apr 08 20:57:24 2013	1365447444	0	72	72	50
Mon Apr 08 20:57:21 2013	1365447441	0	72	72	53
Mon Apr 08 20:58:05 2013	1365447485	0	71	72	52
Mon Apr 08 20:57:56 2013	1365447476	0	72	72	56
Mon Apr 08 20:57:23 2013	1365447443	0	72	72	52
Mon Apr 08 20:57:13 2013	1365447433	0	72	72	71
Mon Apr 08 20:57:36 2013	1365447456	0	72	72	50
Mon Apr 08 20:57:31 2013	1365447451	0	72	72	49
Mon Apr 08 20:57:37 2013	1365447457	0	72	72	50
Mon Apr 08 20:57:20 2013	1365447440	0	72	72	56
Mon Apr 08 20:57:25 2013	1365447445	0	72	72	54
Mon Apr 08 20:57:23 2013	1365447443	0	72	72	52
Mon Apr 08 20:57:28 2013	1365447448	0	72	72	54
Mon Apr 08 20:57:35 2013	1365447455	1	71	72	49
Mon Apr 08 20:57:28 2013	1365447448	0	71	72	52
Mon Apr 08 20:57:30 2013	1365447450	0	72	72	52
Mon Apr 08 20:57:12 2013	1365447432	0	72	72	70
Mon Apr 08 20:57:16 2013	1365447436	1	71	72	68
Mon Apr 08 20:57:26 2013	1365447446	0	72	72	52
Mon Apr 08 20:57:27 2013	1365447447	0	72	72	52
Mon Apr 08 20:57:22 2013	1365447442	0	72	72	49
Mon Apr 08 20:57:28 2013	1365447448	0	72	72	51
Mon Apr 08 20:57:08 2013	1365447428	0	72	72	71
Mon Apr 08 20:57:24 2013	1365447444	0	72	72	53
Mon Apr 08 20:57:41 2013	1365447461	1	71	72	49
Mon Apr 08 20:57:38 2013	1365447458	0	72	72	72
Mon Apr 08 20:57:15 2013	1365447435	0	72	72	71
Mon Apr 08 20:57:09 2013	1365447429	0	72	72	68
Mon Apr 08 20:57:11 2013	1365447431	0	72	72	61
Mon Apr 08 20:57:17 2013	1365447437	0	72	72	70
Mon Apr 08 20:57:25 2013	1365447445	0	72	72	53
Mon Apr 08 20:57:37 2013	1365447457	0	72	72	71
Mon Apr 08 20:57:38 2013	1365447458	0	72	72	59
Mon Apr 08 20:57:51 2013	1365447471	0	72	72	66
Mon Apr 08 20:57:44 2013	1365447464	0	72	72	47
Mon Apr 08 20:57:35 2013	1365447455	0	72	72	49
Mon Apr 08 20:57:12 2013	1365447432	0	72	72	70
Mon Apr 08 20:57:23 2013	1365447443	0	72	72	49
Mon Apr 08 20:57:50 2013	1365447470	1	72	72	44
Mon Apr 08 20:57:18 2013	1365447438	0	72	72	70
Mon Apr 08 20:57:15 2013	1365447435	0	72	72	71
Mon Apr 08 20:58:00 2013	1365447480	0	72	72	19
Mon Apr 08 20:57:29 2013	1365447449	0	72	72	53
Mon Apr 08 20:57:08 2013	1365447428	0	72	72	71
Mon Apr 08 20:57:27 2013	1365447447	0	72	72	48
Mon Apr 08 20:57:31 2013	1365447451	0	72	72	55
Mon Apr 08 20:57:29 2013	1365447449	0	72	72	52
Mon Apr 08 20:57:16 2013	1365447436	0	72	72	71
Mon Apr 08 20:57:43 2013	1365447463	0	72	72	50
Mon Apr 08 20:57:15 2013	1365447435	0	72	72	66
Mon Apr 08 20:57:10 2013	1365447430	0	72	72	70
Mon Apr 08 20:57:20 2013	1365447440	0	72	72	43
Mon Apr 08 20:57:27 2013	1365447447	0	72	72	51
Mon Apr 08 20:57:15 2013	1365447435	0	72	72	71
Mon Apr 08 20:57:31 2013	1365447451	0	72	72	52
Mon Apr 08 20:57:24 2013	1365447444	0	72	72	55
Mon Apr 08 20:57:13 2013	1365447433	0	72	72	71
Mon Apr 08 20:57:38 2013	1365447458	0	72	72	52
Mon Apr 08 20:57:41 2013	1365447461	1	71	72	49
Mon Apr 08 20:57:58 2013	1365447478	0	72	72	42
Mon Apr 08 20:57:39 2013	1365447459	0	72	72	52
Mon Apr 08 20:57:21 2013	1365447441	0	72	72	57
Mon Apr 08 20:57:53 2013	1365447473	0	72	72	51
Mon Apr 08 20:57:41 2013	1365447461	0	72	72	54
Mon Apr 08 20:57:25 2013	1365447445	0	72	72	51
Mon Apr 08 20:57:15 2013	1365447435	0	72	72	71
Mon Apr 08 20:58:05 2013	1365447485	0	72	72	50
Mon Apr 08 20:57:13 2013	1365447433	0	72	72	72
Mon Apr 08 20:57:53 2013	1365447473	0	72	72	48
Mon Apr 08 20:57:49 2013	1365447469	0	72	72	49
Mon Apr 08 20:57:29 2013	1365447449	0	72	72	48
Mon Apr 08 20:57:59 2013	1365447479	0	72	72	52
Mon Apr 08 20:58:00 2013	1365447480	1	72	72	32
Mon Apr 08 20:57:25 2013	1365447445	0	72	72	52
Mon Apr 08 20:57:58 2013	1365447478	0	72	72	50
Mon Apr 08 20:57:18 2013	1365447438	0	72	72	71
Mon Apr 08 20:57:50 2013	1365447470	0	72	72	45
Mon Apr 08 20:57:20 2013	1365447440	0	72	72	49
Mon Apr 08 20:58:03 2013	1365447483	0	72	72	50
Mon Apr 08 20:57:16 2013	1365447436	0	72	72	36
Mon Apr 08 20:57:50 2013	1365447470	0	72	72	57
Mon Apr 08 20:57:34 2013	1365447454	0	72	72	53
Mon Apr 08 20:57:16 2013	1365447436	0	72	73	56
Mon Apr 08 20:57:34 2013	1365447454	0	72	73	51
Mon Apr 08 20:57:17 2013	1365447437	0	72	73	60
Mon Apr 08 20:57:30 2013	1365447450	0	72	73	52
Mon Apr 08 20:57:15 2013	1365447435	0	72	73	72
Mon Apr 08 20:57:08 2013	1365447428	0	72	73	72
Mon Apr 08 20:57:49 2013	1365447469	0	72	73	52
Mon Apr 08 20:57:48 2013	1365447468	0	72	73	52
Mon Apr 08 20:57:27 2013	1365447447	0	72	73	53
Mon Apr 08 20:57:57 2013	1365447477	0	72	73	54
Mon Apr 08 20:57:27 2013	1365447447	0	72	73	53
Mon Apr 08 20:57:28 2013	1365447448	0	72	73	48
Mon Apr 08 20:57:21 2013	1365447441	0	72	73	53
Mon Apr 08 20:57:57 2013	1365447477	5	68	73	52
Mon Apr 08 20:57:27 2013	1365447447	0	72	73	52
Mon Apr 08 20:57:15 2013	1365447435	0	73	73	64
Mon Apr 08 20:57:30 2013	1365447450	0	72	73	55
Mon Apr 08 20:58:05 2013	1365447485	0	72	73	46
Mon Apr 08 20:57:15 2013	1365447435	0	73	73	72
Mon Apr 08 20:57:13 2013	1365447433	0	73	73	72
Mon Apr 08 20:57:17 2013	1365447437	0	73	73	72
Mon Apr 08 20:57:33 2013	1365447453	0	73	73	48
Mon Apr 08 20:57:21 2013	1365447441	0	73	73	51
Mon Apr 08 20:57:24 2013	1365447444	0	73	73	56
Mon Apr 08 20:57:14 2013	1365447434	0	73	73	72
Mon Apr 08 20:57:40 2013	1365447460	0	73	73	50
Mon Apr 08 20:57:21 2013	1365447441	1	72	73	47
Mon Apr 08 20:57:10 2013	1365447430	0	73	73	72
Mon Apr 08 20:57:38 2013	1365447458	0	73	73	73
Mon Apr 08 20:57:40 2013	1365447460	1	72	73	52
Mon Apr 08 20:57:30 2013	1365447450	0	72	73	50
Mon Apr 08 20:57:29 2013	1365447449	0	73	73	39
Mon Apr 08 20:57:50 2013	1365447470	0	73	73	52
Mon Apr 08 20:57:18 2013	1365447438	0	73	73	62
Mon Apr 08 20:57:29 2013	1365447449	0	73	73	40
Mon Apr 08 20:57:49 2013	1365447469	0	73	73	49
Mon Apr 08 20:57:16 2013	1365447436	0	73	73	65
Mon Apr 08 20:57:08 2013	1365447428	0	73	73	70
Mon Apr 08 20:57:18 2013	1365447438	0	73	73	59
Mon Apr 08 20:57:35 2013	1365447455	0	73	73	49
Mon Apr 08 20:57:09 2013	1365447429	0	73	73	67
Mon Apr 08 20:57:17 2013	1365447437	0	72	73	72
Mon Apr 08 20:58:04 2013	1365447484	0	73	73	52
Mon Apr 08 20:57:32 2013	1365447452	0	73	73	50
Mon Apr 08 20:57:20 2013	1365447440	0	73	73	45
Mon Apr 08 20:57:14 2013	1365447434	0	73	73	72
Mon Apr 08 20:57:43 2013	1365447463	0	73	73	50
Mon Apr 08 20:58:03 2013	1365447483	0	73	73	48
Mon Apr 08 20:57:20 2013	1365447440	0	73	73	57
Mon Apr 08 20:57:20 2013	1365447440	0	73	73	48
Mon Apr 08 20:57:15 2013	1365447435	0	73	73	72
Mon Apr 08 20:57:13 2013	1365447433	0	73	73	72
Mon Apr 08 20:57:36 2013	1365447456	0	73	73	53
Mon Apr 08 20:57:56 2013	1365447476	0	73	73	49
Mon Apr 08 20:57:14 2013	1365447434	0	73	73	72
Mon Apr 08 20:57:24 2013	1365447444	0	73	73	53
Mon Apr 08 20:57:11 2013	1365447431	0	73	73	72
Mon Apr 08 20:57:32 2013	1365447452	0	73	73	53
Mon Apr 08 20:57:50 2013	1365447470	0	73	73	37
Mon Apr 08 20:57:28 2013	1365447448	0	73	73	50
Mon Apr 08 20:57:41 2013	1365447461	0	73	73	46
Mon Apr 08 20:57:29 2013	1365447449	0	73	73	53
Mon Apr 08 20:57:36 2013	1365447456	0	73	73	53
Mon Apr 08 20:57:10 2013	1365447430	0	73	73	72
Mon Apr 08 20:57:42 2013	1365447462	1	72	73	45
Mon Apr 08 20:57:20 2013	1365447440	0	73	73	55
Mon Apr 08 20:57:11 2013	1365447431	1	72	73	72
Mon Apr 08 20:57:37 2013	1365447457	0	73	73	49
Mon Apr 08 20:57:16 2013	1365447436	0	73	73	72
Mon Apr 08 20:57:14 2013	1365447434	0	73	73	28
Mon Apr 08 20:58:05 2013	1365447485	0	73	73	48
Mon Apr 08 20:58:06 2013	1365447486	0	73	73	53
Mon Apr 08 20:57:35 2013	1365447455	0	73	73	55
Mon Apr 08 20:57:50 2013	1365447470	0	73	73	55
Mon Apr 08 20:57:38 2013	1365447458	0	73	73	50
Mon Apr 08 20:57:25 2013	1365447445	0	73	73	54
Mon Apr 08 20:57:49 2013	1365447469	0	73	73	49
Mon Apr 08 20:57:41 2013	1365447461	0	73	73	54
Mon Apr 08 20:58:01 2013	1365447481	0	73	73	73
Mon Apr 08 20:57:35 2013	1365447455	0	73	73	52
Mon Apr 08 20:57:24 2013	1365447444	0	73	73	56
Mon Apr 08 20:57:43 2013	1365447463	0	73	73	46
Mon Apr 08 20:57:21 2013	1365447441	0	73	73	53
Mon Apr 08 20:57:10 2013	1365447430	0	73	73	68
Mon Apr 08 20:57:59 2013	1365447479	0	73	73	43
Mon Apr 08 20:57:23 2013	1365447443	0	73	73	51
Mon Apr 08 20:57:23 2013	1365447443	0	73	73	52
Mon Apr 08 20:57:20 2013	1365447440	0	73	73	58
Mon Apr 08 20:57:28 2013	1365447448	0	73	73	46
Mon Apr 08 20:57:17 2013	1365447437	0	73	73	72
Mon Apr 08 20:57:57 2013	1365447477	0	73	73	49
Mon Apr 08 20:57:34 2013	1365447454	0	73	73	50
Mon Apr 08 20:57:26 2013	1365447446	0	73	73	57
Mon Apr 08 20:57:53 2013	1365447473	0	73	73	41
Mon Apr 08 20:57:12 2013	1365447432	0	73	73	72
Mon Apr 08 20:57:23 2013	1365447443	1	73	73	53
Mon Apr 08 20:57:16 2013	1365447436	0	73	73	60
Mon Apr 08 20:57:36 2013	1365447456	0	73	73	55
Mon Apr 08 20:57:12 2013	1365447432	0	73	73	69
Mon Apr 08 20:58:03 2013	1365447483	0	73	73	51
Mon Apr 08 20:57:37 2013	1365447457	0	73	73	45
Mon Apr 08 20:57:59 2013	1365447479	1	73	73	49
Mon Apr 08 20:57:27 2013	1365447447	0	73	73	54
Mon Apr 08 20:57:13 2013	1365447433	0	73	73	67
Mon Apr 08 20:57:38 2013	1365447458	0	73	73	51
Mon Apr 08 20:57:29 2013	1365447449	0	73	73	51
Mon Apr 08 20:58:05 2013	1365447485	0	73	73	54
Mon Apr 08 20:57:27 2013	1365447447	1	73	73	51
Mon Apr 08 20:57:20 2013	1365447440	0	73	73	56
Mon Apr 08 20:57:14 2013	1365447434	0	73	73	71
Mon Apr 08 20:57:34 2013	1365447454	0	73	73	51
Mon Apr 08 20:57:15 2013	1365447435	0	73	73	72
Mon Apr 08 20:57:30 2013	1365447450	0	73	73	54
Mon Apr 08 20:57:40 2013	1365447460	1	73	73	57
Mon Apr 08 20:57:50 2013	1365447470	0	73	73	51
Mon Apr 08 20:57:34 2013	1365447454	0	73	73	56
Mon Apr 08 20:57:34 2013	1365447454	1	73	73	53
Mon Apr 08 20:57:19 2013	1365447439	0	73	73	72
Mon Apr 08 20:57:22 2013	1365447442	0	73	73	51
Mon Apr 08 20:58:05 2013	1365447485	0	73	73	50
Mon Apr 08 20:57:20 2013	1365447440	0	73	73	43
Mon Apr 08 20:57:56 2013	1365447476	0	73	74	49
Mon Apr 08 20:57:22 2013	1365447442	1	73	74	51
Mon Apr 08 20:57:42 2013	1365447462	0	73	74	58
Mon Apr 08 20:57:12 2013	1365447432	0	73	74	63
Mon Apr 08 20:57:24 2013	1365447444	0	73	74	56
Mon Apr 08 20:57:20 2013	1365447440	0	73	74	49
Mon Apr 08 20:57:39 2013	1365447459	0	73	74	51
Mon Apr 08 20:57:10 2013	1365447430	0	73	74	72
Mon Apr 08 20:57:44 2013	1365447464	0	73	74	44
Mon Apr 08 20:57:33 2013	1365447453	0	73	74	54
Mon Apr 08 20:57:15 2013	1365447435	0	73	74	73
Mon Apr 08 20:57:53 2013	1365447473	0	73	74	54
Mon Apr 08 20:57:56 2013	1365447476	0	73	74	47
Mon Apr 08 20:57:41 2013	1365447461	0	73	74	48
Mon Apr 08 20:57:42 2013	1365447462	0	73	74	55
Mon Apr 08 20:57:50 2013	1365447470	0	73	74	53
Mon Apr 08 20:57:55 2013	1365447475	0	73	74	73
Mon Apr 08 20:57:25 2013	1365447445	0	73	74	53
Mon Apr 08 20:57:43 2013	1365447463	0	73	74	50
Mon Apr 08 20:57:21 2013	1365447441	0	74	74	55
Mon Apr 08 20:57:23 2013	1365447443	0	73	74	56
Mon Apr 08 20:57:36 2013	1365447456	0	73	74	54
Mon Apr 08 20:57:24 2013	1365447444	0	73	74	51
Mon Apr 08 20:57:35 2013	1365447455	0	74	74	51
Mon Apr 08 20:57:57 2013	1365447477	0	73	74	55
Mon Apr 08 20:57:39 2013	1365447459	0	73	74	46
Mon Apr 08 20:57:23 2013	1365447443	0	74	74	48
Mon Apr 08 20:57:15 2013	1365447435	0	74	74	71
Mon Apr 08 20:57:37 2013	1365447457	1	73	74	55
Mon Apr 08 20:57:37 2013	1365447457	0	74	74	53
Mon Apr 08 20:57:11 2013	1365447431	0	74	74	73
Mon Apr 08 20:57:15 2013	1365447435	0	74	74	70
Mon Apr 08 20:57:14 2013	1365447434	0	74	74	73
Mon Apr 08 20:57:15 2013	1365447435	0	74	74	68
Mon Apr 08 20:57:26 2013	1365447446	0	74	74	52
Mon Apr 08 20:57:15 2013	1365447435	0	73	74	64
Mon Apr 08 20:57:27 2013	1365447447	0	74	74	58
Mon Apr 08 20:57:10 2013	1365447430	0	74	74	68
Mon Apr 08 20:57:25 2013	1365447445	0	74	74	53
Mon Apr 08 20:57:40 2013	1365447460	0	74	74	50
Mon Apr 08 20:57:50 2013	1365447470	0	74	74	50
Mon Apr 08 20:57:15 2013	1365447435	0	74	74	62
Mon Apr 08 20:57:25 2013	1365447445	0	74	74	46
Mon Apr 08 20:57:24 2013	1365447444	0	74	74	55
Mon Apr 08 20:57:58 2013	1365447478	0	74	74	50
Mon Apr 08 20:57:16 2013	1365447436	0	74	74	74
Mon Apr 08 20:57:52 2013	1365447472	0	74	74	59
Mon Apr 08 20:57:09 2013	1365447429	0	74	74	68
